CAMIS,DBA,ZIPCODE,CUISINE_DESCRIPTION,INSPECTION_DATE,SCORE,Latitude,Longitude,GRADE
40372596,TROPICAL HOUSE BAKING CO.,11213,Bakery Products/Desserts,9/9/2022,7,40.66943476,-73.93383029,A
40372618,BURGER KING,11434,Hamburgers,7/19/2021,9,40.66793532,-73.78098428,A
40372618,BURGER KING,11434,Hamburgers,7/19/2022,27,40.66793532,-73.78098428,B
40372618,BURGER KING,11434,Hamburgers,9/20/2022,11,40.66793532,-73.78098428,A
40372631,YANKEE JZ PIZZA,10472,Pizza,2/7/2022,28,40.82917833,-73.87570682,C
40372694,CLINTON RESTAURANT,11357,Italian,3/30/2022,12,40.79346399,-73.81314953,A
40372971,RACQUET & TENNIS CLUB,10022,American,8/6/2021,4,40.75879835,-73.97281208,A
40373113,ASTRO RESTAURANT,10019,American,8/6/2021,21,40.76313625,-73.97839841,B
40373113,ASTRO RESTAURANT,10019,American,3/1/2022,13,40.76313625,-73.97839841,A
40373118,GOLDEN DOVE DINER,10312,American,3/8/2022,12,40.55901275,-74.1694397,A
40373160,KORNER PIZZERIA,11218,Pizza,1/10/2022,2,40.64337635,-73.97802655,A
40373462,VILLA BERULIA,10016,Italian,4/13/2022,11,40.74686575,-73.98082174,A
40373500,VICTOR'S CAFE,10019,Latin American,2/16/2022,9,40.76296148,-73.983853,A
40373597,PETES PIZZERIA & RESTAURANT,11209,Pizza,8/3/2021,13,40.63124038,-74.02788872,A
40373656,KEENS STEAKHOUSE,10018,Steakhouse,3/9/2022,28,40.75075309,-73.98610812,C
40373669,BuBo,10016,American,2/9/2022,20,40.74604728,-73.97786985,B
40373794,READY PENNY INN,11372,Irish,8/2/2021,12,40.74852436,-73.89264019,A
40373888,IL MULINO,10012,Italian,5/4/2022,7,40.72984432,-73.99896087,A
40373909,MCDONALD'S,11203,Hamburgers,7/26/2021,10,40.64491615,-73.92158848,A
40373909,MCDONALD'S,11203,Hamburgers,8/1/2022,11,40.64491615,-73.92158848,A
40373912,THE MALT HOUSE,10012,American,2/8/2022,10,40.72878759,-73.99935056,A
40373937,SHUN LEE,10023,Chinese,1/12/2022,47,40.7722739,-73.9803631,C
40373937,SHUN LEE,10023,Chinese,1/20/2022,13,40.7722739,-73.9803631,A
40374088,PONGSRI THAI RESTAURANT,10036,Thai,3/31/2022,24,40.76051342,-73.9858173,B
40374136,TONY'S PIER RESTAURANT,10464,Seafood,8/9/2021,9,40.83765897,-73.78292064,A
40374136,TONY'S PIER RESTAURANT,10464,Seafood,7/19/2022,12,40.83765897,-73.78292064,A
40374192,ELIO'S,10028,Italian,3/10/2022,7,40.77670406,-73.95260688,A
40374266,KASTELI II,10001,Irish,7/19/2022,13,40.74880508,-73.99591088,A
40374277,MOLLY WEE PUB,10001,Irish,1/14/2022,11,40.74975474,-73.99522147,A
40374395,EL CARIBE,11234,Italian,7/23/2021,9,40.60865231,-73.91428056,A
40374711,ROSIE O'GRADY RESTAURANT,10019,Irish,8/5/2021,3,40.76243426,-73.98229367,A
40374834,CASA BELLA,10013,Italian,2/9/2022,19,40.71799515,-73.99803755,B
40374834,CASA BELLA,10013,Italian,9/20/2022,13,40.71799515,-73.99803755,A
40375108,TURKEY'S NEST TAVERN,11249,American,8/3/2021,7,40.72051696,-73.95485122,A
40375286,LA VILLA DE PIZZA & RESTAURANT,11414,Pizza,2/14/2022,12,40.66608921,-73.85195825,A
40375369,OZONE PIZZERIA,11417,Pizza,7/21/2021,28,40.68068177,-73.84263818,C
40375369,OZONE PIZZERIA,11417,Pizza,8/5/2021,10,40.68068177,-73.84263818,A
40375616,ARTURO'S,10028,Italian,3/10/2022,10,40.77545297,-73.94747716,A
40375699,GENE'S RESTURANT,10011,Italian,1/5/2022,7,40.73493583,-73.99718548,A
40375839,COZY SOUP & BURGER,10003,American,11/8/2021,12,40.72994292,-73.99296062,A
40375839,COZY SOUP & BURGER,10003,American,10/4/2022,13,40.72994292,-73.99296062,A
40376077,FONTANA FAMOUS PIZZA & GYRO,11361,Greek,8/9/2021,5,40.75771554,-73.78310999,A
40376142,LUSARDI'S RESTAURANT,10075,Italian,3/9/2022,13,40.7725058,-73.95564623,A
40376204,PORTOFINO,11375,Italian,1/4/2022,13,40.71874857,-73.84029328,A
40376290,KING'S ARMS RESTAURANT,10310,American,7/19/2021,12,40.63043625,-74.10698897,A
40376290,KING'S ARMS RESTAURANT,10310,American,7/22/2022,0,40.63043625,-74.10698897,A
40376290,KING'S ARMS RESTAURANT,10310,American,8/12/2022,13,40.63043625,-74.10698897,A
40376495,MARCO POLO RISTORANTE,11231,Italian,8/3/2021,13,40.68228287,-73.99592218,A
40376496,MANHATTAN MONSTER,10014,American,4/20/2022,28,40.733407,-74.00242837,C
40376635,"TRIPOLI RESTAURANT, SWALLOW CAFE",11201,Mediterranean,2/7/2022,10,40.69030305,-73.99464519,A
40376718,PJ BERNSTEIN DELI & RESTAURANT,10021,Sandwiches,2/15/2022,21,40.76861307,-73.96140347,B
40376718,PJ BERNSTEIN DELI & RESTAURANT,10021,Sandwiches,4/5/2022,13,40.76861307,-73.96140347,A
40376735,PJ CARNEY'S,10019,Irish,1/13/2022,10,40.76573855,-73.9798849,A
40377124,JP'S RESTAURANT,10464,Seafood,9/13/2022,47,40.85725113,-73.79041547,C
40377243,JOHN & JOE PIZZERIA & RESTAURANT,10462,Pizza,3/10/2022,19,40.85446555,-73.865892,B
40377243,JOHN & JOE PIZZERIA & RESTAURANT,10462,Pizza,6/8/2022,73,40.85446555,-73.865892,C
40377243,JOHN & JOE PIZZERIA & RESTAURANT,10462,Pizza,7/21/2022,23,40.85446555,-73.865892,B
40377262,SUNSET PIZZERIA,10309,Pizza,8/4/2021,7,40.54235092,-74.20823691,A
40377262,SUNSET PIZZERIA,10309,Pizza,1/26/2022,4,40.54235092,-74.20823691,A
40377294,MCDONALD'S,11385,Hamburgers,7/30/2021,9,40.7017391,-73.88083222,A
40377294,MCDONALD'S,11385,Hamburgers,8/1/2022,23,40.7017391,-73.88083222,B
40377294,MCDONALD'S,11385,Hamburgers,8/25/2022,8,40.7017391,-73.88083222,A
40377325,JACKSON HOLE,10016,Hamburgers,1/3/2022,30,40.74622292,-73.97773987,C
40377325,JACKSON HOLE,10016,Hamburgers,2/28/2022,10,40.74622292,-73.97773987,A
40377385,NAPOLI PIZZA,11365,Pizza,8/9/2021,9,40.73307344,-73.8047535,A
40377385,NAPOLI PIZZA,11365,Pizza,3/4/2022,10,40.73307344,-73.8047535,A
40377506,VESUVIO RESTAURANT & PIZZA,11209,Pizza,1/10/2022,13,40.63271448,-74.02726606,A
40377560,HOT POT,11413,Caribbean,9/7/2021,21,40.67662651,-73.74199059,B
40377560,HOT POT,11413,Caribbean,9/27/2021,13,40.67662651,-73.74199059,A
40377630,JOHNS CAFE & RESTAURANT,10017,American,7/30/2021,25,40.75102757,-73.97133909,B
40377630,JOHNS CAFE & RESTAURANT,10017,American,1/12/2022,10,40.75102757,-73.97133909,A
40377789,CAFE LUXEMBOURG,10023,French,1/12/2022,10,40.77746465,-73.98301541,A
40378035,"DUNKIN', BASKIN ROBBINS",11367,Donuts,2/11/2022,20,40.73939635,-73.81574116,B
40378035,"DUNKIN', BASKIN ROBBINS",11367,Donuts,3/8/2022,13,40.73939635,-73.81574116,A
40378035,"DUNKIN', BASKIN ROBBINS",11367,Donuts,8/22/2022,22,40.73939635,-73.81574116,B
40378035,"DUNKIN', BASKIN ROBBINS",11367,Donuts,9/9/2022,10,40.73939635,-73.81574116,A
40378136,BROADWAY RESTAURANT,10025,American,8/13/2021,20,40.79803372,-73.96929978,B
40378136,BROADWAY RESTAURANT,10025,American,2/1/2022,20,40.79803372,-73.96929978,B
40378190,NARITA JAPANESE RESTAURANT,11375,Japanese,8/4/2021,11,40.72098186,-73.84561273,A
40378212,CUCHIFRITO,10029,Mexican,2/24/2022,21,40.79828609,-73.94086392,B
40378212,CUCHIFRITO,10029,Mexican,6/2/2022,10,40.79828609,-73.94086392,A
40378571,IL CANTINORI RESTAURAUNT,10003,Italian,2/9/2022,5,40.73240224,-73.99307222,A
40378579,ANDREWS COFFEE SHOP,10018,American,2/16/2022,10,40.75174161,-73.99005646,A
40378822,WEST CORK-UNION HALL,10310,American,1/12/2022,11,40.63810304,-74.10925325,A
40378827,KOSHER HUT OF BROOKLYN,11223,Jewish/Kosher,1/5/2022,43,40.60619789,-73.96543763,C
40378827,KOSHER HUT OF BROOKLYN,11223,Jewish/Kosher,1/7/2022,0,40.60619789,-73.96543763,A
40379149,MONTE'S,10012,Italian,8/10/2021,15,40.72944359,-74.00096335,B
40379149,MONTE'S,10012,Italian,3/1/2022,17,40.72944359,-74.00096335,B
40379566,LONDON LENNIES,11374,Seafood,8/10/2021,19,40.72219743,-73.8672451,B
40379566,LONDON LENNIES,11374,Seafood,3/30/2022,9,40.72219743,-73.8672451,A
40379573,DUNKIN',10475,Donuts,1/13/2022,4,40.8857797,-73.82837527,A
40379580,COOPER TOWN DINER,10003,American,7/26/2021,7,40.73475296,-73.97994841,A
40379580,COOPER TOWN DINER,10003,American,12/2/2021,63,40.73475296,-73.97994841,C
40379580,COOPER TOWN DINER,10003,American,12/14/2021,12,40.73475296,-73.97994841,A
40379580,COOPER TOWN DINER,10003,American,8/9/2022,12,40.73475296,-73.97994841,A
40379746,RESTUARANT NIPPON,10022,Japanese,8/2/2021,13,40.75751058,-73.97088148,A
40379890,O'HARA'S,10006,American,7/26/2021,10,40.70963664,-74.01271101,A
40379890,O'HARA'S,10006,American,7/14/2022,72,40.70963664,-74.01271101,C
40379890,O'HARA'S,10006,American,7/21/2022,2,40.70963664,-74.01271101,A
40379920,E.A.T. CAFE,10028,American,8/19/2021,13,40.77737158,-73.96136588,A
40379920,E.A.T. CAFE,10028,American,10/13/2022,43,40.77737158,-73.96136588,C
40380182,CLUB 101,10178,American,2/17/2022,13,40.75098522,-73.97848538,A
40380253,RIVERDALE DINER,10463,American,8/11/2021,25,40.8850063,-73.90127222,B
40380253,RIVERDALE DINER,10463,American,2/17/2022,10,40.8850063,-73.90127222,A
40380422,CARLOS PIZZA,11379,Pizza,1/4/2022,8,40.71282521,-73.87819353,A
40380432,THE BITTER END,10012,American,5/4/2022,12,40.72821942,-73.99925675,A
40380457,ARRIBA ARRIBA,10019,Mexican,1/4/2022,22,40.76419718,-73.98841568,B
40380457,ARRIBA ARRIBA,10019,Mexican,8/2/2022,21,40.76419718,-73.98841568,B
40380517,BARNEY GREENGRASS,10024,Jewish/Kosher,7/21/2021,7,40.78782461,-73.9748947,A
40380517,BARNEY GREENGRASS,10024,Jewish/Kosher,3/2/2022,4,40.78782461,-73.9748947,A
40380628,PISA PIZZERIA,11385,Pizza,3/9/2022,13,40.7013129,-73.88825524,A
40380657,PETE'S CLAM STOP,11224,American,7/31/2021,19,40.57552867,-73.98185025,B
40380826,FIT CAFETERIA (BUILDING A ) (8th ave),10001,American,2/14/2022,8,40.74711976,-73.99499068,A
40380996,SMILING PIZZA,11215,Pizza,8/3/2021,9,40.66706165,-73.98141432,A
40380996,SMILING PIZZA,11215,Pizza,1/13/2022,14,40.66706165,-73.98141432,B
40380996,SMILING PIZZA,11215,Pizza,2/10/2022,7,40.66706165,-73.98141432,A
40381210,SYMPOSIUM GREEK RESTAURANT,10025,Greek,2/8/2022,38,40.80548964,-73.96394666,C
40381420,VILLAGE YOKOCHO/ ANGEL SHARE,10003,Japanese,2/22/2022,4,40.72985756,-73.98943193,A
40381551,CLARK'S RESTAURANT,11201,American,7/20/2021,10,40.69751075,-73.99325978,A
40381551,CLARK'S RESTAURANT,11201,American,7/18/2022,18,40.69751075,-73.99325978,B
40381551,CLARK'S RESTAURANT,11201,American,8/12/2022,12,40.69751075,-73.99325978,A
40381595,PIETROS,10017,Italian,1/6/2022,4,40.75106917,-73.97311481,A
40381720,MISS LILY'S 7A,10009,Caribbean,1/6/2022,9,40.72596206,-73.98360945,A
40382052,LATOURETTE GOLF COURSE,10306,American,3/22/2022,13,40.57591441,-74.14825868,A
40382057,DYKER BEACH GOLF (GRILL ROOM),11228,American,4/22/2022,0,40.61771574,-74.01999468,A
40382652,TOMMY'S PIZZA,10465,Pizza,8/18/2021,4,40.81955991,-73.81753076,A
40382802,PARNELL'S PUB,10022,Irish,8/5/2021,10,40.7562384,-73.96595866,A
40383003,COBBLESTONE PUB,11375,American,1/11/2022,8,40.71531199,-73.83250978,A
40383044,PIZZA WAGON,11209,Pizza,8/17/2021,2,40.62136502,-74.02632843,A
40383067,RUSSIAN TURKISH BATHS,10009,Russian,1/20/2022,7,40.72834449,-73.98345372,A
40383067,RUSSIAN TURKISH BATHS,10009,Russian,9/1/2022,10,40.72834449,-73.98345372,A
40383281,GABY'S PIZZA,11423,Pizza,8/6/2021,12,40.72042481,-73.76089006,A
40383281,GABY'S PIZZA,11423,Pizza,10/6/2022,13,40.72042481,-73.76089006,A
40383284,VERDI RESTAURANT,11357,Italian,8/19/2021,7,40.7870351,-73.81442795,A
40383464,LE BERNARDIN,10019,French,2/10/2022,10,40.76133904,-73.9819005,A
40383496,THE GROTTO PIZZA,10004,Pizza,2/7/2022,26,40.70550031,-74.01239643,B
40383496,THE GROTTO PIZZA,10004,Pizza,4/25/2022,12,40.70550031,-74.01239643,A
40383511,BRANDY'S PIANO BAR,10028,American,3/10/2022,12,40.77713558,-73.95406166,A
40383609,REAL MADRID RESTAURANT,10303,Spanish,8/27/2021,12,40.62628974,-74.15836786,A
40383737,CANLON'S RESTAURANT,10306,Italian,2/17/2022,10,40.56512856,-74.12670451,A
40383763,COUSIN JOHN'S CAFE AND BAKERY,11217,Bakery Products/Desserts,7/22/2021,9,40.67535512,-73.97486149,A
40383763,COUSIN JOHN'S CAFE AND BAKERY,11217,Bakery Products/Desserts,6/11/2022,3,40.67535512,-73.97486149,A
40383819,LAST STOP (AI & JI) RESTAURANT,10471,American,4/12/2022,12,40.88971078,-73.89815838,A
40383825,RUSSIAN SAMOVAR,10019,Russian,8/16/2021,12,40.76310426,-73.9841923,A
40383945,PIZZA D'ORO,10314,Pizza,2/9/2022,13,40.60703839,-74.16379258,A
40384036,MCDONALD'S,11207,Hamburgers,8/18/2021,5,40.65766982,-73.88993248,A
40384036,MCDONALD'S,11207,Hamburgers,9/23/2022,7,40.65766982,-73.88993248,A
40384188,LA MELA RESTAURANT,10013,Italian,7/27/2021,18,40.71991098,-73.99707789,B
40384340,FRIEND OF A FARMER,10003,American,2/16/2022,13,40.73690034,-73.98664868,A
40384458,DREAM PIZZA,11368,Pizza,3/8/2022,48,40.75034006,-73.87011225,C
40384507,IRENE'S PLACE,11222,Polish,1/6/2022,12,40.72349055,-73.95064257,A
40384528,VESELKA RESTAURANT,10003,Eastern European,1/6/2022,29,40.72908607,-73.98730331,C
40384528,VESELKA RESTAURANT,10003,Eastern European,3/2/2022,12,40.72908607,-73.98730331,A
40384575,WHITE CASTLE,11207,Hamburgers,7/21/2021,14,40.65585423,-73.88859837,B
40384575,WHITE CASTLE,11207,Hamburgers,8/5/2021,10,40.65585423,-73.88859837,A
40384575,WHITE CASTLE,11207,Hamburgers,11/30/2021,7,40.65585423,-73.88859837,A
40384662,J & R PIZZA,11229,Pizza,1/12/2022,30,40.61035512,-73.95438577,C
40384662,J & R PIZZA,11229,Pizza,3/3/2022,0,40.61035512,-73.95438577,A
40384671,CHEZ JOSEPHINE,10036,French,3/8/2022,40,40.75870531,-73.99332576,C
40384671,CHEZ JOSEPHINE,10036,French,7/21/2022,40,40.75870531,-73.99332576,C
40384920,VICTORY SWEET SHOP,11105,Bakery Products/Desserts,1/3/2022,13,40.77350728,-73.90523636,A
40385157,PANGEA,10003,Mediterranean,2/18/2022,10,40.73057635,-73.98621698,A
40385161,AUTOMATIC SLIMS,10014,American,4/20/2022,12,40.73629971,-74.00829218,A
40385515,JIMBO'S HAMBURGER PLACE,10022,Hamburgers,7/27/2021,26,40.75661938,-73.96416091,B
40385515,JIMBO'S HAMBURGER PLACE,10022,Hamburgers,1/4/2022,21,40.75661938,-73.96416091,B
40385584,PIZZA GARDEN,11358,Pizza,2/8/2022,10,40.75804875,-73.79567039,A
40385587,ISLAND,10128,Seafood,1/4/2022,21,40.78495333,-73.95580762,B
40385587,ISLAND,10128,Seafood,3/8/2022,12,40.78495333,-73.95580762,A
40385680,EASTWOOD MANOR,10469,American,3/10/2022,7,40.87646993,-73.84606753,A
40385693,"SALUMERIA BEILLESE, BIRICCHINO REST",10001,Italian,1/5/2022,12,40.7489478,-73.9958062,A
40385774,PARK PLAZA RESTAURANT,11201,American,7/23/2021,12,40.69784549,-73.99143494,A
40385774,PARK PLAZA RESTAURANT,11201,American,7/22/2022,37,40.69784549,-73.99143494,C
40385774,PARK PLAZA RESTAURANT,11201,American,8/29/2022,0,40.69784549,-73.99143494,A
40385852,SAM'S PLACE,10016,Italian,7/18/2022,29,40.74942869,-73.97720103,C
40385873,RAY'S PIZZA,10019,Pizza,10/27/2021,13,40.76324661,-73.98167255,A
40385885,HUNTER'S STEAK & ALE HOUSE,11209,Steakhouse,8/5/2021,14,40.61656874,-74.03090459,B
40385885,HUNTER'S STEAK & ALE HOUSE,11209,Steakhouse,3/1/2022,0,40.61656874,-74.03090459,A
40385955,LJUBO'S PIZZERIA,10461,Pizza,3/7/2022,5,40.84107559,-73.84331265,A
40386001,PRIMOLA RESTAURANT,10065,Italian,8/17/2021,13,40.76393069,-73.96190436,A
40386067,COUNTRY DONUTS,10312,Donuts,8/9/2021,10,40.54522167,-74.16078,A
40386067,COUNTRY DONUTS,10312,Donuts,8/23/2022,10,40.54522167,-74.16078,A
40386147,JACKS FIRE DEPARTMENT,11104,American,8/29/2022,36,40.7472705,-73.9242068,C
40386278,VENICE PIZZA,10462,Pizza,8/10/2021,12,40.83676247,-73.85718579,A
40386303,PIZZA PLUS,11215,Pizza,1/10/2022,5,40.6659584,-73.98234101,A
40386340,NILES RESTAURANT,10001,American,1/5/2022,2,40.7487994,-73.99220432,A
40386425,TASTY'S,11385,American,7/26/2021,9,40.70047677,-73.90134098,A
40386425,TASTY'S,11385,American,2/28/2022,8,40.70047677,-73.90134098,A
40386528,ERIN'S ISLE,11357,Italian,4/18/2022,13,40.78687046,-73.80778381,A
40386556,WESTSIDE RESTAURANT,10023,American,8/4/2021,16,40.77641053,-73.98212385,B
40386556,WESTSIDE RESTAURANT,10023,American,1/10/2022,7,40.77641053,-73.98212385,A
40386569,SAL AND CARMINE PIZZA,10025,Pizza,2/8/2022,5,40.79822582,-73.96918411,A
40386570,CUBBYHOLE,10014,American,4/4/2022,5,40.73756529,-74.00355076,A
40386612,WHITE CASTLE,11361,Hamburgers,7/29/2021,4,40.76013566,-73.77003121,A
40386612,WHITE CASTLE,11361,Hamburgers,7/15/2022,0,40.76013566,-73.77003121,A
40386612,WHITE CASTLE,11361,Hamburgers,9/2/2022,3,40.76013566,-73.77003121,A
40386619,PERIYALI,10011,Greek,3/2/2022,13,40.74020555,-73.99220533,A
40386646,CLUB METROPOLITAN,10019,American,5/5/2022,13,40.76514556,-73.97919918,A
40386672,FRANK'S SOUP BOWL,10469,Caribbean,7/28/2021,14,40.8773023,-73.85949225,B
40386675,COPPER KETTLE,11377,American,8/17/2021,12,40.74608854,-73.91400199,A
40386722,SANREMO PIZZA,11385,Pizza,8/4/2021,13,40.70013494,-73.90612006,A
40386747,ARNO RISTORANTE,10018,Italian,7/29/2021,19,40.7530726,-73.98772823,B
40386747,ARNO RISTORANTE,10018,Italian,2/1/2022,11,40.7530726,-73.98772823,A
40386837,WHITE CASTLE,11208,Hamburgers,7/31/2021,8,40.67900429,-73.88099919,A
40386837,WHITE CASTLE,11208,Hamburgers,7/22/2022,0,40.67900429,-73.88099919,A
40386837,WHITE CASTLE,11208,Hamburgers,8/8/2022,13,40.67900429,-73.88099919,A
40386976,LUPE'S EAST L.A. KITCHEN,10013,Mexican,7/23/2021,23,40.72367948,-74.00471893,B
40386976,LUPE'S EAST L.A. KITCHEN,10013,Mexican,2/11/2022,0,40.72367948,-74.00471893,A
40386999,DUE,10075,Italian,3/10/2022,28,40.77456218,-73.95709989,C
40387027,LA CASA DEL POLLO RESTAURANT,11372,Chicken,7/22/2021,12,40.74814312,-73.8791212,A
40387143,WHITE CASTLE,10472,Hamburgers,7/23/2021,10,40.82481418,-73.87073233,A
40387143,WHITE CASTLE,10472,Hamburgers,7/12/2022,4,40.82481418,-73.87073233,A
40387162,DA UMBERTO RESTAURANT,10011,Italian,9/19/2022,24,40.73948387,-73.99594754,B
40387178,WHITE CASTLE,10458,Hamburgers,1/4/2022,2,40.85918136,-73.88661883,A
40387399,ARTURO'S PIZZA,10463,Pizza,3/10/2022,10,40.87437775,-73.91012184,A
40387528,WALNUT BUS STOP,10454,American,8/6/2021,10,40.80034435,-73.91067007,A
40387754,TRATTORIA DELLA ARTE,10106,Italian,3/10/2022,12,40.76541471,-73.98011965,A
40387825,GREEN PAVILION RESTAURANT & SPORTS LOUNGE,11218,American,3/22/2022,41,40.63115897,-73.97625805,C
40387861,WESTWAY DINER,10036,American,12/2/2021,13,40.75947923,-73.99184932,A
40388016,WENDY'S,10462,Hamburgers,8/10/2021,5,40.83403185,-73.85314065,A
40388218,WALKER'S RESTAURANT,10013,American,7/27/2021,10,40.71979003,-74.00707437,A
40388218,WALKER'S RESTAURANT,10013,American,7/15/2022,32,40.71979003,-74.00707437,C
40388225,HOLLAND BAR,10018,American,2/18/2022,17,40.75680047,-73.9937988,B
40388253,THE PIZZA PLACE,10462,Pizza,3/10/2022,12,40.84046578,-73.85550809,A
40388260,AMNON KOSHER PIZZA,11219,Jewish/Kosher,1/10/2022,16,40.63544025,-73.99169519,B
40388260,AMNON KOSHER PIZZA,11219,Jewish/Kosher,9/23/2022,12,40.63544025,-73.99169519,A
40388269,WHITE CASTLE,10466,Hamburgers,1/13/2022,12,40.88001579,-73.84178125,A
40388321,COWGIRL HALL OF FAME,10014,Tex-Mex,1/4/2022,10,40.73384053,-74.00628565,A
40388386,LEE'S VILLA CHINESE RESTAURANT,11201,Chinese,7/28/2021,19,40.69179277,-73.98630436,B
40388386,LEE'S VILLA CHINESE RESTAURANT,11201,Chinese,8/23/2021,3,40.69179277,-73.98630436,A
40388419,FAMOUS FAMIGLIA PIZZERIA,10025,Pizza,3/9/2022,47,40.80477671,-73.96625883,C
40388419,FAMOUS FAMIGLIA PIZZERIA,10025,Pizza,3/17/2022,29,40.80477671,-73.96625883,C
40388578,DIVE BAR,10025,American,2/1/2022,19,40.79383183,-73.97053688,B
40388639,GLENDALE PIZZA,11385,Pizza,8/3/2021,12,40.70171998,-73.88359127,A
40388640,THE CORNELL CENTER OF NEW YORK,10017,American,8/9/2021,10,40.75459752,-73.97953816,A
40388640,THE CORNELL CENTER OF NEW YORK,10017,American,8/19/2021,2,40.75459752,-73.97953816,A
40388668,QUEEN BEE'S TAVERN,11226,American,4/28/2022,5,40.6508248,-73.94927304,A
40388672,NECTAR OF 82ND STREET,10028,American,7/22/2021,9,40.77812894,-73.960813,A
40388672,NECTAR OF 82ND STREET,10028,American,7/7/2022,13,40.77812894,-73.960813,A
40388784,2A,10009,American,3/15/2022,10,40.72290194,-73.98583616,A
40388787,SETTE MEZZO,10021,Italian,3/17/2022,12,40.76932723,-73.96298794,A
40388818,YAMA JAPANESE RESTAURANT,10003,Seafood,8/5/2021,19,40.73600018,-73.98772056,B
40388818,YAMA JAPANESE RESTAURANT,10003,Seafood,1/26/2022,7,40.73600018,-73.98772056,A
40388823,CHADWICK'S,11209,American,9/8/2021,12,40.62183575,-74.03173555,A
40388828,DALLAS BBQ,10003,Barbecue,8/3/2021,18,40.72867438,-73.98759925,B
40388828,DALLAS BBQ,10003,Barbecue,9/28/2021,13,40.72867438,-73.98759925,A
40388901,EL CASTILLO DE JAGUA REST,10002,Latin American,7/30/2021,23,40.71989664,-73.98781012,B
40388901,EL CASTILLO DE JAGUA REST,10002,Latin American,9/28/2021,8,40.71989664,-73.98781012,A
40388901,EL CASTILLO DE JAGUA REST,10002,Latin American,7/13/2022,58,40.71989664,-73.98781012,C
40388901,EL CASTILLO DE JAGUA REST,10002,Latin American,8/17/2022,13,40.71989664,-73.98781012,A
40388935,SAKEBAR DECIBEL,10003,Japanese,8/5/2021,10,40.72955551,-73.9881439,A
40389114,SACCO PIZZA,10019,Pizza,7/26/2021,22,40.7661211,-73.98703269,B
40389114,SACCO PIZZA,10019,Pizza,3/1/2022,13,40.7661211,-73.98703269,A
40389138,RIVOLI PIZZA RESTAURANT,10014,Pizza,2/10/2022,25,40.73595142,-74.00146502,B
40389138,RIVOLI PIZZA RESTAURANT,10014,Pizza,3/18/2022,9,40.73595142,-74.00146502,A
40389175,ROYAL PIZZA,11207,Pizza,7/22/2021,3,40.65514279,-73.88804815,A
40389175,ROYAL PIZZA,11207,Pizza,6/8/2022,13,40.65514279,-73.88804815,A
40389243,DA TOMMASSO,10019,Italian,8/4/2022,20,40.76455078,-73.9844627,B
40389243,DA TOMMASSO,10019,Italian,8/31/2022,10,40.76455078,-73.9844627,A
40389356,TOM'S RESTAURANT,10025,American,7/28/2021,28,40.80549019,-73.96572025,C
40389356,TOM'S RESTAURANT,10025,American,1/31/2022,14,40.80549019,-73.96572025,B
40389504,DALLAS BBQ,10021,Barbecue,2/15/2022,11,40.77026227,-73.96021834,A
40389681,VILLA MONTE RESTAURANT & PIZZERIA,10307,Pizza,2/14/2022,11,40.51584224,-74.23350214,A
40389701,ROSA'S PIZZA,11378,Pizza,8/2/2021,13,40.72743895,-73.89548128,A
40389732,GIANDO,11249,Italian,1/19/2022,10,40.71033295,-73.96853236,A
40389807,CHAMP GOURMET,10004,American,7/26/2021,9,40.70617289,-74.01124959,A
40389807,CHAMP GOURMET,10004,American,7/15/2022,10,40.70617289,-74.01124959,A
40389819,AUSTIN HOUSE,11375,American,7/19/2021,11,40.7192153,-73.84236287,A
40389819,AUSTIN HOUSE,11375,American,7/21/2022,12,40.7192153,-73.84236287,A
40389881,WHARF BAR AND GRILL,11694,American,8/17/2021,14,40.58163547,-73.83823199,B
40389881,WHARF BAR AND GRILL,11694,American,9/28/2022,13,40.58163547,-73.83823199,A
40390163,5 BURRO CAFE,11375,Mexican,7/19/2021,7,40.71924001,-73.84237002,A
40390163,5 BURRO CAFE,11375,Mexican,3/7/2022,4,40.71924001,-73.84237002,A
